Customer_ID,Recommended_Category,Reason,Confidence,RFM_Segment,Cluster_Name,Predicted_CLV,Churn_Probability
CUS000014,Fruits,Association Rules,0.7870572032818082,About to Sleep,Dormant Veterans,36294.91203400059,0.9995457789599156
CUS000014,Fertilizer,Association Rules,0.6873083475791891,About to Sleep,Dormant Veterans,36294.91203400059,0.9995457789599156
CUS000015,Other,Hybrid (Collaborative + Association),1.0,Loyal Customers,Lost Low-Value,294355.95466609776,0.9991731553872032
CUS000015,Feed,Hybrid (Collaborative + Association),1.0,Loyal Customers,Lost Low-Value,294355.95466609776,0.9991731553872032
CUS000015,Fruits,Association Rules,0.701729436554542,Loyal Customers,Lost Low-Value,294355.95466609776,0.9991731553872032
CUS000015,Equipment,Association Rules,0.671219835254151,Loyal Customers,Lost Low-Value,294355.95466609776,0.9991731553872032
CUS000015,Agrochemicals,Association Rules,0.48929603697727125,Loyal Customers,Lost Low-Value,294355.95466609776,0.9991731553872032
CUS000016,Equipment,Association Rules,0.31512959466284873,Loyal Customers,Lost Low-Value,380986.4119408773,0.999323078712422
CUS000016,Feed,Association Rules,0.29012955797697954,Loyal Customers,Lost Low-Value,380986.4119408773,0.999323078712422
CUS000016,Fruits,Association Rules,0.2690364625410675,Loyal Customers,Lost Low-Value,380986.4119408773,0.999323078712422
CUS000016,Agrochemicals,Association Rules,0.22428181470814887,Loyal Customers,Lost Low-Value,380986.4119408773,0.999323078712422
CUS000016,Fertilizer,Association Rules,0.19705358952782603,Loyal Customers,Lost Low-Value,380986.4119408773,0.999323078712422
CUS000017,Equipment,Association Rules,0.7983701295567728,About to Sleep,Mid-Tier Customers,154852.41253274583,0.2518540949209968
CUS000017,Feed,Association Rules,0.7384323654077065,About to Sleep,Mid-Tier Customers,154852.41253274583,0.2518540949209968
CUS000017,Fertilizer,Association Rules,0.574510929542594,About to Sleep,Mid-Tier Customers,154852.41253274583,0.2518540949209968
CUS000017,Agrochemicals,Association Rules,0.5613089625124713,About to Sleep,Mid-Tier Customers,154852.41253274583,0.2518540949209968
CUS000017,Fruits,Association Rules,0.5215535367183088,About to Sleep,Mid-Tier Customers,154852.41253274583,0.2518540949209968
CUS000018,Fruits,Association Rules,0.701729436554542,Champions,Dormant Veterans,1716223.4103340174,0.9995493796441484
CUS000018,Equipment,Association Rules,0.671219835254151,Champions,Dormant Veterans,1716223.4103340174,0.9995493796441484
CUS000018,Feed,Association Rules,0.6386166672251756,Champions,Dormant Veterans,1716223.4103340174,0.9995493796441484
CUS000018,Agrochemicals,Association Rules,0.48929603697727125,Champions,Dormant Veterans,1716223.4103340174,0.9995493796441484
CUS000018,Fertilizer,Association Rules,0.472280781399094,Champions,Dormant Veterans,1716223.4103340174,0.9995493796441484
CUS000019,Equipment,Association Rules,0.31512959466284873,About to Sleep,Lost Low-Value,122849.30308776732,0.9995457789599156
CUS000019,Feed,Association Rules,0.29012955797697954,About to Sleep,Lost Low-Value,122849.30308776732,0.9995457789599156
CUS000019,Fruits,Association Rules,0.2690364625410675,About to Sleep,Lost Low-Value,122849.30308776732,0.9995457789599156
CUS000019,Agrochemicals,Association Rules,0.22428181470814887,About to Sleep,Lost Low-Value,122849.30308776732,0.9995457789599156
CUS000019,Fertilizer,Association Rules,0.19705358952782603,About to Sleep,Lost Low-Value,122849.30308776732,0.9995457789599156
CUS000020,Feed,Hybrid (Collaborative + Association),1.0,Big Spenders,Dormant Veterans,362544.315579914,0.99938988967942
CUS000020,Fertilizer,Hybrid (Collaborative + Association),1.0,Big Spenders,Dormant Veterans,362544.315579914,0.99938988967942
CUS000020,Unknown,Hybrid (Collaborative + Association),0.9185168879923553,Big Spenders,Dormant Veterans,362544.315579914,0.99938988967942
CUS000020,Equipment,Association Rules,0.7983701295567728,Big Spenders,Dormant Veterans,362544.315579914,0.99938988967942
CUS000020,Agrochemicals,Association Rules,0.5613089625124713,Big Spenders,Dormant Veterans,362544.315579914,0.99938988967942
CUS000021,Other,Hybrid (Collaborative + Association),1.0,About to Sleep,Mid-Tier Customers,146863.84006032927,0.2125919642084541
CUS000021,Unknown,Hybrid (Collaborative + Association),1.0,About to Sleep,Mid-Tier Customers,146863.84006032927,0.2125919642084541
CUS000021,Fruits,Hybrid (Collaborative + Association),0.8864636612233896,About to Sleep,Mid-Tier Customers,146863.84006032927,0.2125919642084541
CUS000021,Equipment,Association Rules,0.48725009907767486,About to Sleep,Mid-Tier Customers,146863.84006032927,0.2125919642084541
CUS000021,Fertilizer,Association Rules,0.4525284639871021,About to Sleep,Mid-Tier Customers,146863.84006032927,0.2125919642084541
CUS000022,Equipment,Association Rules,0.31512959466284873,Lost,Lost Low-Value,11627.067417699423,0.9995457789599156
CUS000022,Feed,Association Rules,0.29012955797697954,Lost,Lost Low-Value,11627.067417699423,0.9995457789599156
CUS000022,Fruits,Association Rules,0.2690364625410675,Lost,Lost Low-Value,11627.067417699423,0.9995457789599156
CUS000022,Agrochemicals,Association Rules,0.22428181470814887,Lost,Lost Low-Value,11627.067417699423,0.9995457789599156
CUS000022,Fertilizer,Association Rules,0.19705358952782603,Lost,Lost Low-Value,11627.067417699423,0.9995457789599156
CUS000023,Equipment,Association Rules,0.31512959466284873,Lost,Lost Low-Value,108124.35534899858,0.999323078712422
CUS000023,Feed,Association Rules,0.29012955797697954,Lost,Lost Low-Value,108124.35534899858,0.999323078712422
CUS000023,Fruits,Association Rules,0.2690364625410675,Lost,Lost Low-Value,108124.35534899858,0.999323078712422
CUS000023,Agrochemicals,Association Rules,0.22428181470814887,Lost,Lost Low-Value,108124.35534899858,0.999323078712422
CUS000023,Fertilizer,Association Rules,0.19705358952782603,Lost,Lost Low-Value,108124.35534899858,0.999323078712422
CUS000024,Other,Hybrid (Collaborative + Association),0.9659891845413646,About to Sleep,Lost Low-Value,17948.836580040865,0.9995457789599156
CUS000024,Fruits,Association Rules,0.701729436554542,About to Sleep,Lost Low-Value,17948.836580040865,0.9995457789599156
CUS000024,Equipment,Association Rules,0.671219835254151,About to Sleep,Lost Low-Value,17948.836580040865,0.9995457789599156
CUS000024,Feed,Association Rules,0.6386166672251756,About to Sleep,Lost Low-Value,17948.836580040865,0.9995457789599156
CUS000024,Agrochemicals,Association Rules,0.48929603697727125,About to Sleep,Lost Low-Value,17948.836580040865,0.9995457789599156
CUS000025,Fruits,Association Rules,0.701729436554542,Champions,Dormant Veterans,995519.8522196984,0.7926859112682474
CUS000025,Equipment,Association Rules,0.671219835254151,Champions,Dormant Veterans,995519.8522196984,0.7926859112682474
CUS000025,Feed,Association Rules,0.6386166672251756,Champions,Dormant Veterans,995519.8522196984,0.7926859112682474
CUS000025,Agrochemicals,Association Rules,0.48929603697727125,Champions,Dormant Veterans,995519.8522196984,0.7926859112682474
CUS000025,Fertilizer,Association Rules,0.472280781399094,Champions,Dormant Veterans,995519.8522196984,0.7926859112682474
CUS000026,Equipment,Association Rules,0.31512959466284873,Lost,Lost Low-Value,17337.462299129373,0.9996253440568956
CUS000026,Feed,Association Rules,0.29012955797697954,Lost,Lost Low-Value,17337.462299129373,0.9996253440568956
CUS000026,Fruits,Association Rules,0.2690364625410675,Lost,Lost Low-Value,17337.462299129373,0.9996253440568956
CUS000026,Agrochemicals,Association Rules,0.22428181470814887,Lost,Lost Low-Value,17337.462299129373,0.9996253440568956
CUS000026,Fertilizer,Association Rules,0.19705358952782603,Lost,Lost Low-Value,17337.462299129373,0.9996253440568956
CUS000027,Equipment,Association Rules,1.0,Champions,Dormant Veterans,5418252.874438045,0.0699403635689926
CUS000027,Fertilizer,Association Rules,0.9885717512102099,Champions,Dormant Veterans,5418252.874438045,0.0699403635689926
CUS000027,Agrochemicals,Association Rules,0.9625162922412418,Champions,Dormant Veterans,5418252.874438045,0.0699403635689926
CUS000027,Fruits,Association Rules,0.9576675056912398,Champions,Dormant Veterans,5418252.874438045,0.0699403635689926
CUS000027,Seeds,Association Rules,0.6197636561138885,Champions,Dormant Veterans,5418252.874438045,0.0699403635689926
CUS000028,Equipment,Association Rules,0.31512959466284873,About to Sleep,Mid-Tier Customers,104403.48456464532,0.9996253457127178
CUS000028,Feed,Association Rules,0.29012955797697954,About to Sleep,Mid-Tier Customers,104403.48456464532,0.9996253457127178
CUS000028,Fruits,Association Rules,0.2690364625410675,About to Sleep,Mid-Tier Customers,104403.48456464532,0.9996253457127178
CUS000028,Agrochemicals,Association Rules,0.22428181470814887,About to Sleep,Mid-Tier Customers,104403.48456464532,0.9996253457127178
CUS000028,Fertilizer,Association Rules,0.19705358952782603,About to Sleep,Mid-Tier Customers,104403.48456464532,0.9996253457127178
CUS000029,Other,Hybrid (Collaborative + Association),1.0,Champions,Dormant Veterans,335737.9733805341,0.3769481131702766
CUS000029,Feed,Hybrid (Collaborative + Association),1.0,Champions,Dormant Veterans,335737.9733805341,0.3769481131702766
CUS000029,Agrochemicals,Hybrid (Collaborative + Association),1.0,Champions,Dormant Veterans,335737.9733805341,0.3769481131702766
CUS000029,Fruits,Association Rules,1.0,Champions,Dormant Veterans,335737.9733805341,0.3769481131702766
CUS000029,Equipment,Association Rules,0.9700300686569175,Champions,Dormant Veterans,335737.9733805341,0.3769481131702766
CUS000030,Fruits,Association Rules,0.701729436554542,About to Sleep,Lost Low-Value,37723.27071808463,0.9995457789599156
CUS000030,Equipment,Association Rules,0.671219835254151,About to Sleep,Lost Low-Value,37723.27071808463,0.9995457789599156
CUS000030,Feed,Association Rules,0.6386166672251756,About to Sleep,Lost Low-Value,37723.27071808463,0.9995457789599156
CUS000030,Agrochemicals,Association Rules,0.48929603697727125,About to Sleep,Lost Low-Value,37723.27071808463,0.9995457789599156
CUS000030,Fertilizer,Association Rules,0.472280781399094,About to Sleep,Lost Low-Value,37723.27071808463,0.9995457789599156
CUS000031,Equipment,Association Rules,0.31512959466284873,Need Attention,Mid-Tier Customers,6859.11441664641,0.9996253457127178
CUS000031,Feed,Association Rules,0.29012955797697954,Need Attention,Mid-Tier Customers,6859.11441664641,0.9996253457127178
CUS000031,Fruits,Association Rules,0.2690364625410675,Need Attention,Mid-Tier Customers,6859.11441664641,0.9996253457127178
CUS000031,Agrochemicals,Association Rules,0.22428181470814887,Need Attention,Mid-Tier Customers,6859.11441664641,0.9996253457127178
CUS000031,Fertilizer,Association Rules,0.19705358952782603,Need Attention,Mid-Tier Customers,6859.11441664641,0.9996253457127178
CUS000032,Equipment,Association Rules,0.31512959466284873,Promising,Mid-Tier Customers,174355.9486459633,0.9919416727541857
CUS000032,Feed,Association Rules,0.29012955797697954,Promising,Mid-Tier Customers,174355.9486459633,0.9919416727541857
CUS000032,Fruits,Association Rules,0.2690364625410675,Promising,Mid-Tier Customers,174355.9486459633,0.9919416727541857
CUS000032,Agrochemicals,Association Rules,0.22428181470814887,Promising,Mid-Tier Customers,174355.9486459633,0.9919416727541857
CUS000032,Fertilizer,Association Rules,0.19705358952782603,Promising,Mid-Tier Customers,174355.9486459633,0.9919416727541857
CUS000033,Equipment,Association Rules,0.31512959466284873,Champions,Mid-Tier Customers,271895.1386051054,0.3013876508235465
CUS000033,Feed,Association Rules,0.29012955797697954,Champions,Mid-Tier Customers,271895.1386051054,0.3013876508235465
CUS000033,Fruits,Association Rules,0.2690364625410675,Champions,Mid-Tier Customers,271895.1386051054,0.3013876508235465
CUS000033,Agrochemicals,Association Rules,0.22428181470814887,Champions,Mid-Tier Customers,271895.1386051054,0.3013876508235465
CUS000033,Fertilizer,Association Rules,0.19705358952782603,Champions,Mid-Tier Customers,271895.1386051054,0.3013876508235465
CUS000034,Unknown,Hybrid (Collaborative + Association),0.9184499723974777,About to Sleep,Dormant Veterans,105724.78223114034,0.1255855289026058
CUS000034,Equipment,Association Rules,0.7983701295567728,About to Sleep,Dormant Veterans,105724.78223114034,0.1255855289026058
CUS000034,Feed,Association Rules,0.7384323654077065,About to Sleep,Dormant Veterans,105724.78223114034,0.1255855289026058
CUS000034,Fertilizer,Association Rules,0.574510929542594,About to Sleep,Dormant Veterans,105724.78223114034,0.1255855289026058
CUS000034,Agrochemicals,Association Rules,0.5613089625124713,About to Sleep,Dormant Veterans,105724.78223114034,0.1255855289026058
CUS000035,Equipment,Association Rules,0.31512959466284873,Lost,Lost Low-Value,12517.050853441226,0.9995457789599156
CUS000035,Feed,Association Rules,0.29012955797697954,Lost,Lost Low-Value,12517.050853441226,0.9995457789599156
CUS000035,Fruits,Association Rules,0.2690364625410675,Lost,Lost Low-Value,12517.050853441226,0.9995457789599156
CUS000035,Agrochemicals,Association Rules,0.22428181470814887,Lost,Lost Low-Value,12517.050853441226,0.9995457789599156
CUS000035,Fertilizer,Association Rules,0.19705358952782603,Lost,Lost Low-Value,12517.050853441226,0.9995457789599156
CUS000036,Equipment,Association Rules,0.31512959466284873,Champions,Dormant Veterans,331437.34754545864,0.9996044350586212
CUS000036,Feed,Association Rules,0.29012955797697954,Champions,Dormant Veterans,331437.34754545864,0.9996044350586212
CUS000036,Fruits,Association Rules,0.2690364625410675,Champions,Dormant Veterans,331437.34754545864,0.9996044350586212
CUS000036,Agrochemicals,Association Rules,0.22428181470814887,Champions,Dormant Veterans,331437.34754545864,0.9996044350586212
CUS000036,Fertilizer,Association Rules,0.19705358952782603,Champions,Dormant Veterans,331437.34754545864,0.9996044350586212
CUS000037,Equipment,Association Rules,0.4832405348939241,About to Sleep,Mid-Tier Customers,56383.84784259077,0.9996253457127178
CUS000037,Feed,Association Rules,0.448302807430727,About to Sleep,Mid-Tier Customers,56383.84784259077,0.9996253457127178
CUS000037,Fertilizer,Association Rules,0.3774573400147679,About to Sleep,Mid-Tier Customers,56383.84784259077,0.9996253457127178
CUS000037,Agrochemicals,Association Rules,0.3370271478043224,About to Sleep,Mid-Tier Customers,56383.84784259077,0.9996253457127178
CUS000037,Fruits,Association Rules,0.25251707417724134,About to Sleep,Mid-Tier Customers,56383.84784259077,0.9996253457127178
CUS000038,Other,Hybrid (Collaborative + Association),0.9657492845943205,Loyal Customers,Dormant Veterans,346776.39342852565,0.999368238556938
CUS000038,Fruits,Association Rules,0.701729436554542,Loyal Customers,Dormant Veterans,346776.39342852565,0.999368238556938
CUS000038,Equipment,Association Rules,0.671219835254151,Loyal Customers,Dormant Veterans,346776.39342852565,0.999368238556938
CUS000038,Feed,Association Rules,0.6386166672251756,Loyal Customers,Dormant Veterans,346776.39342852565,0.999368238556938
CUS000038,Agrochemicals,Association Rules,0.48929603697727125,Loyal Customers,Dormant Veterans,346776.39342852565,0.999368238556938
CUS000039,Poultry,Hybrid (Collaborative + Association),0.8591185544885829,About to Sleep,Dormant Veterans,126213.83077693556,0.9995456597856064
CUS000039,Fertilizer,Association Rules,0.5307020663305441,About to Sleep,Dormant Veterans,126213.83077693556,0.9995456597856064
CUS000039,Equipment,Association Rules,0.5282107450061284,About to Sleep,Dormant Veterans,126213.83077693556,0.9995456597856064
CUS000039,Other,Association Rules,0.5120640343133006,About to Sleep,Dormant Veterans,126213.83077693556,0.9995456597856064
CUS000039,Feed,Association Rules,0.4846802167078442,About to Sleep,Dormant Veterans,126213.83077693556,0.9995456597856064
CUS000040,Equipment,Association Rules,0.7983701295567728,Champions,Dormant Veterans,405106.9307957441,0.6024340832663121
CUS000040,Feed,Association Rules,0.7384323654077065,Champions,Dormant Veterans,405106.9307957441,0.6024340832663121
CUS000040,Fertilizer,Association Rules,0.574510929542594,Champions,Dormant Veterans,405106.9307957441,0.6024340832663121
CUS000040,Agrochemicals,Association Rules,0.5613089625124713,Champions,Dormant Veterans,405106.9307957441,0.6024340832663121
CUS000040,Fruits,Association Rules,0.5215535367183088,Champions,Dormant Veterans,405106.9307957441,0.6024340832663121
CUS000041,Unknown,Hybrid (Collaborative + Association),1.0,About to Sleep,Dormant Veterans,181170.68338929868,0.999368238556938
CUS000041,Other,Hybrid (Collaborative + Association),1.0,About to Sleep,Dormant Veterans,181170.68338929868,0.999368238556938
CUS000041,Seeds,Hybrid (Collaborative + Association),1.0,About to Sleep,Dormant Veterans,181170.68338929868,0.999368238556938
CUS000041,Agrochemicals,Hybrid (Collaborative + Association),1.0,About to Sleep,Dormant Veterans,181170.68338929868,0.999368238556938
CUS000041,Equipment,Association Rules,0.7725068109012668,About to Sleep,Dormant Veterans,181170.68338929868,0.999368238556938
CUS000042,Fruits,Association Rules,0.43269297401347445,Lost,Lost Low-Value,43021.87475788119,0.9995457789599156
CUS000042,Equipment,Association Rules,0.3560902405913023,Lost,Lost Low-Value,43021.87475788119,0.9995457789599156
CUS000042,Feed,Association Rules,0.3484871092481961,Lost,Lost Low-Value,43021.87475788119,0.9995457789599156
CUS000042,Fertilizer,Association Rules,0.275227191871268,Lost,Lost Low-Value,43021.87475788119,0.9995457789599156
CUS000042,Agrochemicals,Association Rules,0.26501422226912236,Lost,Lost Low-Value,43021.87475788119,0.9995457789599156
CUS000043,Equipment,Association Rules,0.31512959466284873,About to Sleep,Lost Low-Value,136756.89233233908,0.9994683129513952
CUS000043,Feed,Association Rules,0.29012955797697954,About to Sleep,Lost Low-Value,136756.89233233908,0.9994683129513952
CUS000043,Fruits,Association Rules,0.2690364625410675,About to Sleep,Lost Low-Value,136756.89233233908,0.9994683129513952
CUS000043,Agrochemicals,Association Rules,0.22428181470814887,About to Sleep,Lost Low-Value,136756.89233233908,0.9994683129513952
CUS000043,Fertilizer,Association Rules,0.19705358952782603,About to Sleep,Lost Low-Value,136756.89233233908,0.9994683129513952
CUS000044,Equipment,Collaborative Filtering,0.0,About to Sleep,Lost Low-Value,16091.641421170056,0.9996253440568956
CUS000044,Poultry,Collaborative Filtering,0.0,About to Sleep,Lost Low-Value,16091.641421170056,0.9996253440568956
CUS000044,Fruits,Collaborative Filtering,0.0,About to Sleep,Lost Low-Value,16091.641421170056,0.9996253440568956
CUS000044,Seeds,Collaborative Filtering,0.0,About to Sleep,Lost Low-Value,16091.641421170056,0.9996253440568956
CUS000044,Other,Collaborative Filtering,0.0,About to Sleep,Lost Low-Value,16091.641421170056,0.9996253440568956
CUS000045,Equipment,Association Rules,0.31512959466284873,About to Sleep,Dormant Veterans,172477.17325197376,0.9995457789599156
CUS000045,Feed,Association Rules,0.29012955797697954,About to Sleep,Dormant Veterans,172477.17325197376,0.9995457789599156
CUS000045,Fruits,Association Rules,0.2690364625410675,About to Sleep,Dormant Veterans,172477.17325197376,0.9995457789599156
CUS000045,Agrochemicals,Association Rules,0.22428181470814887,About to Sleep,Dormant Veterans,172477.17325197376,0.9995457789599156
CUS000045,Fertilizer,Association Rules,0.19705358952782603,About to Sleep,Dormant Veterans,172477.17325197376,0.9995457789599156
CUS000046,Equipment,Association Rules,1.0,Champions,Dormant Veterans,1231960.062964404,0.9995398847430588
CUS000046,Feed,Association Rules,1.0,Champions,Dormant Veterans,1231960.062964404,0.9995398847430588
CUS000046,Fruits,Association Rules,0.9542465107317833,Champions,Dormant Veterans,1231960.062964404,0.9995398847430588
CUS000046,Fertilizer,Association Rules,0.849738121413862,Champions,Dormant Veterans,1231960.062964404,0.9995398847430588
CUS000046,Agrochemicals,Association Rules,0.8263231847815936,Champions,Dormant Veterans,1231960.062964404,0.9995398847430588
CUS000047,Equipment,Hybrid (Collaborative + Association),1.0,Loyal Customers,Loyal High-Value,9944261.47607213,0.9994838182148162
CUS000047,Seeds,Hybrid (Collaborative + Association),1.0,Loyal Customers,Loyal High-Value,9944261.47607213,0.9994838182148162
CUS000047,Fertilizer,Hybrid (Collaborative + Association),1.0,Loyal Customers,Loyal High-Value,9944261.47607213,0.9994838182148162
CUS000047,Agrochemicals,Association Rules,0.9625162922412418,Loyal Customers,Loyal High-Value,9944261.47607213,0.9994838182148162
