Customer_ID,RFM_Segment,Action,Monetary,Predicted_CLV,Churn_Probability,Purchase_Timing_Status,Recency
CUS000214,Champions,High Priority: Retention,388000.0,401929.3532579836,0.9992910479171897,Severely Overdue,551
CUS001490,Loyal Customers,High Priority: Retention,479000.0,450785.1384361215,0.9996214637110271,Severely Overdue,637
CUS000556,Champions,High Priority: Retention,416000.0,387289.4118033284,0.9993230787124221,Not Yet Due,341
CUS001770,Champions,High Priority: Retention,393000.0,380026.99298380775,0.9993230787124221,Not Yet Due,231
CUS001768,Loyal Customers,High Priority: Retention,413180.0,387057.2939440644,0.999400851371372,Severely Overdue,968
CUS001597,Champions,High Priority: Retention,379500.0,363837.0709347957,0.9993624969646856,Severely Overdue,467
CUS002023,Champions,High Priority: Retention,383250.0,397864.03674533655,0.9995472110390929,Not Yet Due,229
CUS002406,Loyal Customers,High Priority: Retention,387200.0,407218.5419668861,0.999604331267864,Severely Overdue,929
CUS000967,Loyal Customers,High Priority: Retention,405500.0,405181.2985507642,0.9996044350586212,Severely Overdue,1011
CUS000101,Loyal Customers,High Priority: Retention,368250.0,404985.8241580428,0.9996044350586212,Severely Overdue,737
CUS000751,Champions,High Priority: Retention,342050.0,372887.79382808914,0.999468315482347,Severely Overdue,481
CUS000320,Loyal Customers,High Priority: Retention,374850.0,394344.2566622765,0.999593458705677,Severely Overdue,883
CUS002756,Loyal Customers,High Priority: Retention,358500.0,395490.3070027406,0.9996044350586212,Severely Overdue,817
CUS001057,Loyal Customers,High Priority: Retention,399250.0,407744.87995992915,0.9996863226872579,Severely Overdue,735
CUS000926,Loyal Customers,High Priority: Retention,365510.0,389913.8573425572,0.9996044350586212,Severely Overdue,986
CUS001416,Champions,High Priority: Retention,386950.0,363837.0709347957,0.999468315482347,Not Yet Due,225
CUS000154,Loyal Customers,High Priority: Retention,258470.0,373462.22062170727,0.9995873239357056,Severely Overdue,579
CUS001561,Loyal Customers,High Priority: Retention,313000.0,409490.71611115703,0.9997882269094523,Severely Overdue,630
CUS001813,Champions,High Priority: Retention,323762.5,320445.51253508695,0.9993230787124221,Severely Overdue,389
CUS001586,Champions,High Priority: Retention,391000.0,378117.47859400377,0.9996265379393846,Severely Overdue,316
CUS001606,Loyal Customers,High Priority: Retention,372500.0,367090.0852091146,0.9995844763632228,Severely Overdue,694
CUS002137,Loyal Customers,High Priority: Retention,382000.0,387259.939227233,0.9996937919867919,Severely Overdue,1007
CUS001438,Loyal Customers,High Priority: Retention,369500.0,365864.15588386264,0.999604331267864,Severely Overdue,880
CUS001751,Champions,High Priority: Retention,316000.0,310810.7966758485,0.9993230787124221,Overdue,554
CUS002940,Loyal Customers,High Priority: Retention,333730.0,369135.7422755722,0.9996737252464629,Severely Overdue,926
CUS000131,Champions,High Priority: Retention,322250.0,325269.0809032548,0.9994510262195219,Severely Overdue,356
CUS002800,Champions,High Priority: Retention,309199.99,316567.31636968994,0.9994112383255046,Not Yet Due,372
CUS001364,Loyal Customers,High Priority: Retention,278222.0,343137.8487194932,0.9995955890524696,Severely Overdue,868
CUS000982,Champions,High Priority: Retention,263400.0,286431.7732516977,0.9993230787124221,Not Yet Due,367
CUS000195,Champions,High Priority: Retention,308400.0,300002.7541623605,0.9994683224764871,Not Yet Due,210
CUS001100,Loyal Customers,High Priority: Retention,343550.0,345154.1526591457,0.999724815773908,Severely Overdue,846
CUS000900,Champions,High Priority: Retention,220499.0,256740.42409926924,0.9993230787124221,Not Yet Due,409
CUS001541,Loyal Customers,High Priority: Retention,300000.0,305772.17909123655,0.9995955890524696,Severely Overdue,853
CUS002704,Loyal Customers,High Priority: Retention,314611.98,307104.5523517436,0.999604331267864,Severely Overdue,628
CUS002387,Champions,High Priority: Retention,291050.0,295894.397960991,0.9995457883904806,Overdue,334
CUS000291,Champions,High Priority: Retention,282499.95,297208.261479686,0.9995577047667618,Severely Overdue,358
CUS001030,Loyal Customers,High Priority: Retention,284400.0,306077.0974177408,0.9996044350586212,Severely Overdue,694
CUS002526,Champions,High Priority: Retention,257250.0,269391.2074067353,0.9994150596105338,Severely Overdue,442
CUS002457,Champions,High Priority: Retention,266225.0,295891.5694685799,0.9995577047667618,Severely Overdue,300
CUS001464,Champions,High Priority: Retention,276250.0,297404.1106051721,0.9995683690300153,Severely Overdue,281
CUS001599,Champions,High Priority: Retention,291855.0,324071.1898115162,0.9997098239932783,Severely Overdue,561
CUS000158,Loyal Customers,High Priority: Retention,304025.0,300760.4809020648,0.9996044350586212,Severely Overdue,880
CUS001912,Champions,High Priority: Retention,253850.0,276517.18168534833,0.9994872499237303,Severely Overdue,358
CUS000069,Loyal Customers,High Priority: Retention,239749.8,294879.09996311454,0.999604331267864,Severely Overdue,1063
CUS000512,Loyal Customers,High Priority: Retention,304189.98,327131.9622942416,0.999787878397974,Severely Overdue,656
CUS002019,Loyal Customers,High Priority: Retention,275700.0,308079.78645509423,0.9996996923749859,Severely Overdue,573
CUS001524,Loyal Customers,High Priority: Retention,285250.0,293816.2103258633,0.9996287617419678,Severely Overdue,797
CUS000367,Champions,High Priority: Retention,224500.0,265584.6135297117,0.9995457789599155,Overdue,431
CUS001379,Loyal Customers,High Priority: Retention,318000.0,311981.541640019,0.9998162508509131,Severely Overdue,684
CUS000658,Loyal Customers,High Priority: Retention,260000.0,272017.6969809215,0.9996125085763129,Severely Overdue,599
CUS000857,Champions,High Priority: Retention,229450.4,255800.50605473042,0.9995356218386792,Not Yet Due,202
CUS000684,Loyal Customers,High Priority: Retention,228500.0,260770.2059528598,0.9996044350586212,Severely Overdue,893
CUS000708,Champions,High Priority: Retention,223432.5,244997.9953189329,0.999524280955463,Overdue,337
CUS000264,Loyal Customers,High Priority: Retention,224000.0,254848.08646454077,0.9996044350586212,Severely Overdue,820
CUS001062,Loyal Customers,High Priority: Retention,270200.0,281683.3077794064,0.9997473910386587,Severely Overdue,783
CUS002786,Loyal Customers,High Priority: Retention,236250.0,262428.03977464524,0.9996671809425705,Severely Overdue,714
CUS003079,Champions,High Priority: Retention,227440.0,258037.50717677767,0.9996725954898225,Severely Overdue,315
CUS003066,Loyal Customers,High Priority: Retention,218595.0,251440.71802174728,0.9996671809425705,Severely Overdue,575
CUS002236,About to Sleep,High Priority: Retention,186982.0,195336.62786015286,0.999604331267864,Severely Overdue,293
CUS002688,About to Sleep,High Priority: Retention,203700.0,172179.92623752545,0.9995241561433921,Overdue,410
CUS001582,About to Sleep,High Priority: Retention,137699.5,155816.81806803003,0.999604331267864,Severely Overdue,427
CUS001843,Big Spenders,High Priority: Retention,391000.0,469300.36051216535,0.983535300518239,New/One-time,119
CUS001720,Big Spenders,High Priority: Retention,293250.0,284859.26876348414,0.9845689744966851,New/One-time,104
CUS002852,Big Spenders,High Priority: Retention,475000.0,465399.3689958834,0.9882439389374064,New/One-time,125
CUS002751,Big Spenders,High Priority: Retention,295000.0,284859.26876348414,0.989702969592001,New/One-time,124
CUS002823,Loyal Customers,High Priority: Retention,498600.0,501078.2137029131,0.9993868735764863,Severely Overdue,586
CUS001162,Loyal Customers,High Priority: Retention,481750.0,468746.3507304462,0.9993230787124221,Severely Overdue,630
CUS002485,Loyal Customers,High Priority: Retention,467750.0,440525.3222783484,0.9993492506199896,Severely Overdue,1119
CUS001978,Loyal Customers,High Priority: Retention,399550.0,422052.9549434179,0.9992910479171897,Severely Overdue,1289
CUS001142,Big Spenders,High Priority: Retention,457531.24,455224.15524250054,0.9994754536213073,Severely Overdue,462
CUS001704,Loyal Customers,High Priority: Retention,417257.7,425869.6751738453,0.9993230787124221,Severely Overdue,812
CUS002001,Big Spenders,High Priority: Retention,244725.0,259731.9336793752,0.9984580866838287,Severely Overdue,183
CUS001002,Loyal Customers,High Priority: Retention,459500.0,448591.4128736493,0.9994498172913141,Severely Overdue,1463
CUS001595,Loyal Customers,High Priority: Retention,457852.0,475169.20217261877,0.999593458705677,Severely Overdue,1173
CUS003069,Loyal Customers,High Priority: Retention,458225.0,468023.3851725393,0.9995592886272718,Severely Overdue,1390
CUS001859,Big Spenders,High Priority: Retention,483000.0,449638.3636557609,0.9994754536213073,Severely Overdue,533
CUS000910,Loyal Customers,High Priority: Retention,482925.0,465879.50537630264,0.999604331267864,Severely Overdue,1231
CUS000614,Loyal Customers,High Priority: Retention,367650.0,439176.5576406453,0.999468315482347,Severely Overdue,1015
CUS000365,Loyal Customers,High Priority: Retention,479240.0,489818.95421002316,0.9997390551047723,Severely Overdue,1277
CUS002851,Loyal Customers,High Priority: Retention,440250.0,410202.74777913647,0.9993230787124221,Severely Overdue,741
CUS000233,Loyal Customers,High Priority: Retention,435500.0,426572.5802099446,0.9994416582636003,Severely Overdue,939
CUS000853,Big Spenders,High Priority: Retention,398800.0,429341.9089220906,0.9994754536213073,Severely Overdue,352
CUS000363,Loyal Customers,High Priority: Retention,370249.9,389602.1405717816,0.9993079450993926,Severely Overdue,628
CUS000078,Big Spenders,High Priority: Retention,452000.0,414843.01714844094,0.999468311005025,Severely Overdue,448
CUS000815,Loyal Customers,High Priority: Retention,361599.51,381155.646360003,0.999368238556938,Severely Overdue,790
CUS002051,Loyal Customers,High Priority: Retention,438000.0,397765.9471007548,0.999468315482347,Severely Overdue,979
CUS002090,Loyal Customers,High Priority: Retention,362000.0,381525.9397520097,0.9993833765232577,Severely Overdue,1175
CUS000446,Loyal Customers,High Priority: Retention,387030.0,367076.85288490093,0.9993392980619962,Severely Overdue,852
CUS000141,Loyal Customers,High Priority: Retention,404675.0,405960.6893516942,0.999584213371596,Severely Overdue,1077
CUS002427,Big Spenders,High Priority: Retention,425000.0,381341.7663404364,0.9994754536213073,Severely Overdue,552
CUS002044,Loyal Customers,High Priority: Retention,376950.0,378634.4833831758,0.9994683042021751,Severely Overdue,721
CUS000020,Big Spenders,High Priority: Retention,368050.0,362544.31557991396,0.9993898896794201,Not Yet Due,323
CUS002231,Loyal Customers,High Priority: Retention,330089.79,352123.3885652333,0.9993624969646856,Severely Overdue,812
CUS002988,Loyal Customers,High Priority: Retention,286460.0,353383.7713035181,0.9993723387513875,Severely Overdue,770
CUS000415,Big Spenders,High Priority: Retention,310999.82,342322.17443244456,0.9993230787124221,Not Yet Due,447
CUS000364,Big Spenders,High Priority: Retention,300499.95,341595.72947067086,0.9993230787124221,Not Yet Due,356
CUS000038,Loyal Customers,High Priority: Retention,361149.92,346776.39342852565,0.999368238556938,Severely Overdue,597
CUS001655,Big Spenders,High Priority: Retention,363500.0,359812.379525707,0.9994754536213073,Severely Overdue,344
CUS002058,Loyal Customers,High Priority: Retention,344750.0,337719.24469407136,0.9993723387513875,Severely Overdue,963
CUS000015,Loyal Customers,High Priority: Retention,294750.0,294355.95466609776,0.9991731553872032,Severely Overdue,1038
CUS002811,Big Spenders,High Priority: Retention,320000.0,347157.04217200575,0.9994683129513952,Overdue,337
CUS001593,Big Spenders,High Priority: Retention,355500.0,354352.7343966596,0.9995359710448383,Severely Overdue,376
CUS002482,Big Spenders,High Priority: Retention,320750.0,320656.3273847324,0.9993815849449939,Not Yet Due,471
CUS002941,Big Spenders,High Priority: Retention,313000.0,318037.0002891379,0.9993815849449939,Not Yet Due,540
CUS002603,Loyal Customers,High Priority: Retention,298000.0,310830.18831640435,0.9993624969646856,Severely Overdue,708
CUS002442,Loyal Customers,High Priority: Retention,361425.0,355078.9714826271,0.9995955890524696,Severely Overdue,1350
CUS001566,Loyal Customers,High Priority: Retention,292750.0,365534.0317308153,0.9996914394272259,Severely Overdue,1159
CUS001223,Loyal Customers,High Priority: Retention,341250.0,320760.4652585356,0.999468315482347,Severely Overdue,1048
CUS000691,Loyal Customers,High Priority: Retention,249000.0,285777.6027392403,0.9993230787124221,Severely Overdue,789
CUS001637,Loyal Customers,High Priority: Retention,344250.0,346584.1193717319,0.9996671852786093,Severely Overdue,764
CUS000990,Loyal Customers,High Priority: Retention,302750.0,320870.2608409696,0.9995328123106547,Severely Overdue,953
CUS001866,Loyal Customers,High Priority: Retention,351150.0,332950.91839355696,0.9996044350586212,Severely Overdue,1187
CUS000999,Loyal Customers,High Priority: Retention,311250.0,314254.88121588784,0.999524280955463,Severely Overdue,739
CUS001188,Loyal Customers,High Priority: Retention,268750.0,283017.44297276484,0.9993624969646856,Severely Overdue,901
CUS000627,Loyal Customers,High Priority: Retention,342000.0,329197.3286348792,0.999604331267864,Severely Overdue,1201
CUS002310,Loyal Customers,High Priority: Retention,323000.0,328632.60853742773,0.999604331267864,Severely Overdue,1273
CUS002473,Loyal Customers,High Priority: Retention,290300.0,306828.6189430321,0.9995356311971494,Severely Overdue,736
CUS001411,Loyal Customers,High Priority: Retention,251505.0,273479.8747566524,0.9993624969646856,Severely Overdue,715
CUS000174,Big Spenders,High Priority: Retention,273500.0,293278.6320657377,0.9994683129513952,Overdue,533
CUS000618,Loyal Customers,High Priority: Retention,263500.0,263282.58648271003,0.9993230787124221,Severely Overdue,810
CUS002703,Loyal Customers,High Priority: Retention,244750.0,261136.68559492432,0.9993230787124221,Severely Overdue,942
CUS002215,Loyal Customers,High Priority: Retention,238000.0,260645.13953576697,0.9993230787124221,Severely Overdue,666
CUS000600,Loyal Customers,High Priority: Retention,234749.99,247157.28423713747,0.999262496872931,Severely Overdue,762
CUS002143,Big Spenders,High Priority: Retention,262000.0,279721.34652667283,0.999468315482347,Not Yet Due,391
CUS001668,Loyal Customers,High Priority: Retention,277999.9,293856.70344250876,0.9995457789599155,Severely Overdue,629
CUS003024,Loyal Customers,High Priority: Retention,251000.0,258486.67834622876,0.9993691502687432,Severely Overdue,963
CUS001681,Loyal Customers,High Priority: Retention,240519.99,257545.7059149817,0.9993691502687432,Severely Overdue,657
CUS002059,Big Spenders,High Priority: Retention,236499.88,268546.1414825923,0.999468315482347,Not Yet Due,536
CUS002577,Loyal Customers,High Priority: Retention,267100.0,259219.81609210264,0.9994416582636003,Severely Overdue,921
CUS000164,Big Spenders,High Priority: Retention,231299.93,262162.6590152565,0.999468311005025,Severely Overdue,453
CUS000287,Loyal Customers,High Priority: Retention,239750.0,253721.86253322268,0.9994290583494516,Severely Overdue,761
CUS000906,Big Spenders,High Priority: Retention,249500.0,262220.917247466,0.9994952657809767,Overdue,190
CUS001164,Big Spenders,High Priority: Retention,225250.0,256057.34777231046,0.9994683129513952,Overdue,269
CUS001181,Loyal Customers,High Priority: Retention,250750.0,256681.02526620094,0.9995045070623423,Severely Overdue,792
CUS001235,Loyal Customers,High Priority: Retention,262105.0,271942.40827944427,0.9995955890524696,Severely Overdue,1454
CUS002468,Loyal Customers,High Priority: Retention,260250.0,268517.60086476995,0.9996044350586212,Severely Overdue,1153
CUS003014,Loyal Customers,High Priority: Retention,243000.0,265505.40482445696,0.9996253440568956,Severely Overdue,797
CUS000664,Loyal Customers,High Priority: Retention,225000.0,254848.08646454077,0.9996044350586212,Severely Overdue,1112
CUS001209,Loyal Customers,High Priority: Retention,287750.0,278999.2633586272,0.9997379601403787,Severely Overdue,1174
CUS000227,Big Spenders,High Priority: Retention,218300.0,261207.33160646388,0.9996603806074759,Severely Overdue,342
CUS000524,Loyal Customers,High Priority: Retention,216250.0,239053.22396554027,0.9995457789599155,Severely Overdue,925
CUS000628,Big Spenders,High Priority: Retention,231000.0,259688.3929133341,0.9996586593714957,Severely Overdue,292
CUS001799,About to Sleep,High Priority: Retention,194750.0,191120.30745760433,0.9994574299465532,Severely Overdue,439
CUS000442,About to Sleep,High Priority: Retention,203049.97,170600.78007745813,0.9993624969646856,Severely Overdue,519
CUS002987,About to Sleep,High Priority: Retention,192550.0,168579.09634798366,0.9994636450063311,Severely Overdue,346
CUS002052,About to Sleep,High Priority: Retention,216051.1,210618.06462992364,0.9996958594108531,Severely Overdue,395
CUS002162,About to Sleep,High Priority: Retention,215690.0,185940.98259957257,0.99957092413266,Severely Overdue,309
CUS002204,About to Sleep,High Priority: Retention,203250.0,190839.9050171917,0.9996038716774202,Severely Overdue,1042
CUS001424,About to Sleep,High Priority: Retention,203500.0,180858.2142703366,0.9995577047667618,Severely Overdue,355
CUS001600,About to Sleep,High Priority: Retention,203950.0,183750.0686896765,0.999604331267864,Severely Overdue,747
CUS000045,About to Sleep,High Priority: Retention,198250.0,172477.17325197376,0.9995457789599155,Severely Overdue,403
CUS002129,About to Sleep,High Priority: Retention,196750.0,168153.27261139857,0.999524280955463,Severely Overdue,647
CUS000398,About to Sleep,High Priority: Retention,212500.0,186276.0966401589,0.9996253440568956,Severely Overdue,517
CUS001178,About to Sleep,High Priority: Retention,195500.0,170083.8495486497,0.9995457789599155,Not Yet Due,420
CUS001543,About to Sleep,High Priority: Retention,215600.0,184115.93787898892,0.9996253440568956,Not Yet Due,300
CUS000156,About to Sleep,High Priority: Retention,191250.0,164761.78268739957,0.999524280955463,Severely Overdue,370
CUS000165,About to Sleep,High Priority: Retention,167199.96,157174.35277841726,0.9995241561433921,Overdue,376
CUS002838,About to Sleep,High Priority: Retention,170000.0,156222.3569037305,0.999524280955463,Severely Overdue,952
CUS000376,About to Sleep,High Priority: Retention,169250.0,157830.24706565274,0.9995456597856065,Not Yet Due,444
CUS002348,About to Sleep,High Priority: Retention,168500.0,153433.578172346,0.999524280955463,Severely Overdue,678
CUS000185,About to Sleep,High Priority: Retention,163499.99,157488.79277742773,0.9995456597856065,Severely Overdue,503
CUS002903,About to Sleep,High Priority: Retention,166500.0,153327.58819278653,0.9995356218386792,Not Yet Due,284
CUS001333,About to Sleep,High Priority: Retention,167300.0,153409.80627254758,0.9995457789599155,Not Yet Due,189
CUS002409,About to Sleep,High Priority: Retention,161500.0,163200.43710712303,0.9996044350586212,Severely Overdue,635
CUS001320,About to Sleep,High Priority: Retention,156750.0,159419.47299737274,0.9996044350586212,Severely Overdue,661
CUS001589,About to Sleep,High Priority: Retention,142000.0,145431.7712816076,0.9995457789599155,Severely Overdue,442
CUS002971,About to Sleep,High Priority: Retention,165250.0,156222.3569037305,0.9996076103415763,Severely Overdue,754
CUS002893,About to Sleep,High Priority: Retention,151250.0,141818.981170859,0.9995356218386792,Not Yet Due,565
CUS002795,About to Sleep,High Priority: Retention,149000.0,143121.63772798,0.9995457789599155,Not Yet Due,188
CUS001278,About to Sleep,High Priority: Retention,142000.0,153125.4888164503,0.999604331267864,Severely Overdue,841
CUS001778,About to Sleep,High Priority: Retention,151750.0,141656.74993630327,0.9995457789599155,Not Yet Due,433
CUS002402,About to Sleep,High Priority: Retention,149000.0,141315.98464795217,0.9995457789599155,Severely Overdue,486
CUS000325,About to Sleep,High Priority: Retention,140250.0,140344.9404676331,0.9995456597856065,Not Yet Due,344
CUS000239,About to Sleep,High Priority: Retention,137599.99,141811.30231966797,0.9995577047667618,Severely Overdue,428
CUS002265,About to Sleep,High Priority: Retention,134000.0,132998.00419479312,0.9995457789599155,Severely Overdue,538
CUS002273,About to Sleep,High Priority: Retention,133699.99,132410.2496392804,0.9995457789599155,Not Yet Due,414
CUS002970,About to Sleep,High Priority: Retention,203500.0,181482.52454301872,0.999805292528051,Severely Overdue,596
CUS002096,About to Sleep,High Priority: Retention,121960.0,130091.55485965339,0.9995457789599155,Severely Overdue,462
CUS001168,About to Sleep,High Priority: Retention,117750.0,127668.09757297969,0.9995356218386792,Not Yet Due,351
CUS001815,About to Sleep,High Priority: Retention,132699.98,130355.20145589153,0.999550768229868,Severely Overdue,490
CUS002726,About to Sleep,High Priority: Retention,127249.92,128549.54837586373,0.9995457789599155,Not Yet Due,205
CUS000898,About to Sleep,High Priority: Retention,162500.0,153834.37176117225,0.9996815704917489,Severely Overdue,407
CUS001390,About to Sleep,High Priority: Retention,126100.0,126970.15838255953,0.9995457789599155,Severely Overdue,558
CUS000262,About to Sleep,High Priority: Retention,117350.0,120887.27692135064,0.9995241561433921,Overdue,393
CUS002784,About to Sleep,High Priority: Retention,115499.99,119765.47358794758,0.9995356218386792,Overdue,504
CUS000617,About to Sleep,High Priority: Retention,109250.0,120871.82025190703,0.9995456597856065,Not Yet Due,517
CUS000493,About to Sleep,High Priority: Retention,133750.0,134803.65727482093,0.9996253440568956,Not Yet Due,201
CUS002624,About to Sleep,High Priority: Retention,111699.98,119579.78507714976,0.9995457789599155,Not Yet Due,391
CUS000818,About to Sleep,High Priority: Retention,106150.0,122561.4446659126,0.999584904103443,Severely Overdue,537
CUS000976,About to Sleep,High Priority: Retention,102250.0,112933.12439220899,0.9995456597856065,Not Yet Due,199
CUS002968,About to Sleep,High Priority: Retention,115700.0,127000.9135889517,0.9996253440568956,Severely Overdue,393
CUS002906,About to Sleep,High Priority: Retention,147099.99,147237.4243616354,0.9998098645458504,Severely Overdue,455
CUS000432,Big Spenders,High Priority: Retention,337500.0,392408.45570906607,0.9757262224855032,New/One-time,144
CUS001750,Promising,High Priority: Retention,122000.0,119317.04216654523,0.9821839958520897,New/One-time,110
CUS000480,Big Spenders,High Priority: Retention,360000.0,383992.06062516186,0.9839997769395894,New/One-time,168
CUS000785,Big Spenders,High Priority: Retention,380000.0,391949.6836268031,0.9843541604928755,New/One-time,161
CUS000476,Big Spenders,High Priority: Retention,216500.0,255224.68396023268,0.9847003481622363,New/One-time,111
CUS002017,Promising,High Priority: Retention,186000.0,180828.04955161086,0.9846793199902966,New/One-time,104
CUS002894,Promising,High Priority: Retention,200000.0,185414.55338264361,0.993021367315331,New/One-time,133
CUS001007,Loyal Customers,High Priority: Retention,470750.0,468270.12457171193,0.9993230787124221,Severely Overdue,1128
CUS002809,Loyal Customers,High Priority: Retention,452000.0,463060.547113007,0.9993526427735,Severely Overdue,1599
CUS002558,Big Spenders,High Priority: Retention,465059.35,485324.5309988862,0.9994754536213073,Severely Overdue,669
CUS001817,Loyal Customers,High Priority: Retention,413350.0,470348.32826783165,0.9994391879142657,Severely Overdue,1149
CUS001777,Loyal Customers,High Priority: Retention,428200.0,453737.1512834196,0.9993858226090496,Severely Overdue,1195
CUS002731,Big Spenders,High Priority: Retention,475700.0,467095.5281784622,0.9994624290267151,New/One-time,242
CUS001990,Loyal Customers,High Priority: Retention,461000.0,450682.2273378674,0.9993815849449939,Severely Overdue,1371
CUS002335,Loyal Customers,High Priority: Retention,490000.0,463451.9704174989,0.9994603667980035,Severely Overdue,1216
CUS000417,Big Spenders,High Priority: Retention,439709.83,444477.3815686399,0.9994754536213073,Severely Overdue,589
CUS002978,Loyal Customers,High Priority: Retention,383750.0,419650.5080302728,0.999368238556938,Severely Overdue,1132
CUS002411,Loyal Customers,High Priority: Retention,427280.0,452978.69180426415,0.9995483145191661,Severely Overdue,1574
CUS000260,Loyal Customers,High Priority: Retention,409500.0,410413.66282261006,0.9993526427735,Severely Overdue,1339
CUS000918,Loyal Customers,High Priority: Retention,396250.0,400638.18050574017,0.9993230787124221,Severely Overdue,1218
CUS002389,Big Spenders,High Priority: Retention,442499.99,406472.28992649517,0.9993898896794201,Not Yet Due,614
CUS000453,Big Spenders,High Priority: Retention,378750.0,411018.98872944195,0.9994754536213073,Severely Overdue,726
CUS000194,Loyal Customers,High Priority: Retention,360150.0,382576.0176412891,0.9993392980619962,Severely Overdue,1091
CUS001646,Loyal Customers,High Priority: Retention,415000.0,402815.3703206548,0.9994640649021135,Severely Overdue,1480
CUS000832,Big Spenders,High Priority: Retention,369999.69,403991.1783056409,0.9994754536213073,Severely Overdue,626
CUS002222,Loyal Customers,High Priority: Retention,417330.0,423825.8724232562,0.999604331267864,Severely Overdue,1744
CUS000178,Big Spenders,High Priority: Retention,322800.0,387618.8021762092,0.999468315482347,Severely Overdue,938
CUS001677,Big Spenders,High Priority: Retention,455000.0,418964.9070985266,0.9996459993563864,Severely Overdue,812
CUS002950,Loyal Customers,High Priority: Retention,347500.0,374302.1475075226,0.999468315482347,Severely Overdue,1168
CUS000076,Loyal Customers,High Priority: Retention,321750.0,346032.49516715924,0.9993230787124221,Severely Overdue,1155
CUS002513,Loyal Customers,High Priority: Retention,392500.0,394703.1434876497,0.9995955890524696,Severely Overdue,1627
CUS002593,Big Spenders,High Priority: Retention,370750.0,353242.9098983399,0.9993898896794201,Not Yet Due,596
CUS000539,Loyal Customers,High Priority: Retention,312250.0,338656.7902284322,0.9993230787124221,Severely Overdue,1302
CUS001263,Loyal Customers,High Priority: Retention,304500.0,335728.94686703983,0.9993230787124221,Severely Overdue,1254
CUS000675,Big Spenders,High Priority: Retention,420500.0,349973.4233412829,0.9994305948646139,Not Yet Due,819
CUS001705,Loyal Customers,High Priority: Retention,385000.0,364477.58282602805,0.999604331267864,Severely Overdue,1682
CUS000609,Loyal Customers,High Priority: Retention,285000.0,308569.88537800865,0.9993230787124221,Severely Overdue,1121
CUS000495,Loyal Customers,High Priority: Retention,333300.0,311465.1569399589,0.9993624969646856,Severely Overdue,1079
CUS000893,Loyal Customers,High Priority: Retention,326500.0,312952.52856875275,0.999381892404916,Severely Overdue,1466
CUS000370,Big Spenders,High Priority: Retention,361200.0,352427.5478212057,0.9995919095645612,Not Yet Due,785
CUS002602,Loyal Customers,High Priority: Retention,224500.0,298913.5848359454,0.9993230787124221,Severely Overdue,1453
CUS002102,Big Spenders,High Priority: Retention,278799.51,325019.9433224009,0.9994754536213073,New/One-time,559
CUS001849,Big Spenders,High Priority: Retention,308999.0,319040.37952347234,0.999468315482347,Severely Overdue,812
CUS001103,Loyal Customers,High Priority: Retention,284080.0,283550.19351696054,0.9993230787124221,Severely Overdue,1350
CUS002082,Loyal Customers,High Priority: Retention,235750.0,250227.79130359244,0.9991548944879031,Severely Overdue,1413
CUS002139,Loyal Customers,High Priority: Retention,234250.0,250227.79130359244,0.9991548944879031,Severely Overdue,1117
CUS000945,Big Spenders,High Priority: Retention,287000.0,297641.57010824216,0.9994683129513952,Severely Overdue,698
CUS000193,Loyal Customers,High Priority: Retention,257000.0,274595.7424218393,0.9993550459912252,Severely Overdue,1329
CUS002243,Loyal Customers,High Priority: Retention,256750.0,284830.81586558424,0.999423963383197,Severely Overdue,1469
CUS002963,Big Spenders,High Priority: Retention,230000.0,288682.2537708025,0.9994754536213073,New/One-time,554
CUS003095,Loyal Customers,High Priority: Retention,242700.0,263891.0037617653,0.9993691502687432,Severely Overdue,1418
CUS002423,Loyal Customers,High Priority: Retention,260250.0,263799.24410974415,0.999381892404916,Severely Overdue,1467
CUS002148,Loyal Customers,High Priority: Retention,248500.0,261260.45328384254,0.9993691502687432,Severely Overdue,1182
CUS000502,Loyal Customers,High Priority: Retention,289550.0,287744.0765964743,0.9995136433377936,Severely Overdue,1134
CUS002183,Big Spenders,High Priority: Retention,280000.0,278844.2073245222,0.9994754536213073,New/One-time,236
CUS000700,Loyal Customers,High Priority: Retention,249750.0,258486.67834622876,0.9993691502687432,Severely Overdue,1344
CUS000736,Loyal Customers,High Priority: Retention,253000.0,258486.67834622876,0.9993691502687432,Severely Overdue,1342
CUS002480,Big Spenders,High Priority: Retention,222750.0,248721.0695739083,0.9993230787124221,Not Yet Due,636
CUS000932,Loyal Customers,High Priority: Retention,280925.0,287085.81733648235,0.9995457789599155,Severely Overdue,1125
CUS002397,Loyal Customers,High Priority: Retention,294250.0,297781.8842677066,0.999604331267864,Severely Overdue,1700
CUS001723,Big Spenders,High Priority: Retention,255000.0,268826.7643715377,0.9994754536213073,New/One-time,328
CUS002422,Big Spenders,High Priority: Retention,238900.0,262270.4990869781,0.9994754536213073,New/One-time,377
CUS002992,Big Spenders,High Priority: Retention,240000.0,262216.5472937441,0.9994754536213073,New/One-time,355
CUS000424,Loyal Customers,High Priority: Retention,274500.0,275239.4633310184,0.999604331267864,Severely Overdue,1616
CUS001927,Big Spenders,High Priority: Retention,237500.0,248783.86385282755,0.9994683129513952,Severely Overdue,939
CUS000846,Loyal Customers,High Priority: Retention,240000.0,258917.29849191057,0.999524280955463,Severely Overdue,1273
